TF-IDF Weight,Word2Vec Weight,BiLSTM Weight,Transformer Weight,Accuracy,Macro Precision,Macro Recall,Macro F1
0.05,0.55,0.35,0.05,0.7003027245206862,0.6716710704035499,0.6665053251174502,0.6688914189126898
0.05,0.35,0.35,0.25,0.7019845274133871,0.6813172451188593,0.6603499910539462,0.6688892417628072
0.2,0.25,0.45,0.1,0.698284561049445,0.677800523767226,0.6621285824127725,0.6688828300228622
0.45,0.05,0.45,0.05,0.6979482004709048,0.6768160344946338,0.6626830906404645,0.6688613123541319
0.1,0.5,0.2,0.2,0.7013118062563067,0.6745131303408942,0.6645912246329995,0.6688474110010677
0.05,0.2,0.4,0.35,0.7006390850992263,0.685226044002198,0.6581614980664455,0.6688402590281626
0.35,0.05,0.1,0.5,0.6979482004709048,0.6867700101022847,0.6583911746616785,0.6687770440805483
0.4,0.45,0.1,0.05,0.701648166834847,0.6674455332899514,0.6707454200215491,0.6687703056525625
0.1,0.35,0.35,0.2,0.7023208879919274,0.6788091374043299,0.6615145711131207,0.6687679656722443
0.1,0.2,0.25,0.45,0.6996300033636058,0.6877271030350185,0.6572165922334405,0.6687298853407692
0.3,0.05,0.45,0.2,0.6989572822065254,0.6814132572315716,0.6597545991753266,0.6686840011719746
0.15,0.15,0.4,0.3,0.6996300033636058,0.6847728298641679,0.6581004032472861,0.668674001082792
0.2,0.2,0.15,0.45,0.6989572822065254,0.6853711783338378,0.6584949786582491,0.6686718197830488
0.15,0.1,0.25,0.5,0.698284561049445,0.6888127445293806,0.6566010392643098,0.6686667140170232
0.1,0.4,0.25,0.25,0.7019845274133871,0.6790006849351312,0.6614280057786843,0.6686401335184744
0.1,0.35,0.45,0.1,0.6996300033636058,0.6764332753936143,0.662642014983314,0.6686371322128007
0.05,0.45,0.2,0.3,0.701648166834847,0.6778296913718719,0.662182542280682,0.6686296313405268
0.35,0.05,0.4,0.2,0.6992936427850656,0.680801722266958,0.6599257028204533,0.668586987355354
0.25,0.05,0.45,0.25,0.6986209216279852,0.6820243554525811,0.6592213489400387,0.668585405104333
0.05,0.25,0.25,0.45,0.6996300033636058,0.687229616503405,0.6572165922334405,0.6685808733269649
0.05,0.15,0.35,0.45,0.698284561049445,0.6886954680239853,0.6562391860221928,0.6685654651469737
0.25,0.15,0.45,0.15,0.6992936427850656,0.6803203179058364,0.6601645210973417,0.6685389638333119
0.25,0.2,0.45,0.1,0.6986209216279852,0.6787959987302545,0.6610118993206134,0.6685319897622212
0.1,0.45,0.15,0.3,0.699966363942146,0.6778158754767324,0.661984799660944,0.6685047824497381
0.1,0.1,0.45,0.35,0.6979482004709048,0.6865318318358248,0.6567939875979291,0.6684176673364339
0.25,0.2,0.1,0.45,0.6992936427850656,0.6851573153014412,0.658508176510393,0.6684127098164007
0.05,0.4,0.25,0.3,0.7026572485704675,0.6801371903918508,0.6604227217624297,0.6683917979290358
0.05,0.35,0.3,0.3,0.7023208879919274,0.6816402825074226,0.659535456634682,0.6683785281363248
0.15,0.4,0.1,0.35,0.6989572822065254,0.6790263517152039,0.6614248603733243,0.668373239438676
0.05,0.2,0.45,0.3,0.6989572822065254,0.6838720340166652,0.6580103837989477,0.6683306635345225
0.3,0.2,0.45,0.05,0.6972754793138244,0.6761374558978935,0.6622426821264508,0.6682979192120331
0.3,0.15,0.1,0.45,0.6986209216279852,0.6847312652007274,0.6585584807671382,0.6682531827656739
0.35,0.15,0.45,0.05,0.6976118398923646,0.6766925216281268,0.6617997446875457,0.6682518686796624
0.15,0.3,0.5,0.05,0.6992936427850656,0.6764226803523898,0.6621263468359253,0.6682377398299071
0.05,0.4,0.3,0.25,0.7023208879919274,0.6792870443995814,0.6605250138739014,0.6682210064111079
0.2,0.3,0.1,0.4,0.6986209216279852,0.6826108018811348,0.6590706948006249,0.6682177028831486
0.1,0.05,0.35,0.5,0.696602758156744,0.6910150468033539,0.6546766633560922,0.6682133584044185
0.1,0.25,0.25,0.4,0.6996300033636058,0.6865774984017777,0.6567777456822464,0.6681561384637487
0.3,0.2,0.05,0.45,0.699966363942146,0.6842139797777571,0.6588755108901584,0.668149722871293
0.1,0.3,0.5,0.1,0.6989572822065254,0.6778558332390678,0.66106388717534,0.6681269222376537
0.15,0.3,0.1,0.45,0.698284561049445,0.684655213990663,0.658289175898251,0.6681185119892067
0.35,0.1,0.1,0.45,0.698284561049445,0.6848706557099218,0.6582679679835673,0.6681154195174406
0.1,0.2,0.4,0.3,0.6989572822065254,0.6837843801993342,0.6576348676437601,0.6680426258779901
0.05,0.45,0.4,0.1,0.7006390850992263,0.6749302490222931,0.6625664119241742,0.668012865626676
0.25,0.1,0.45,0.2,0.698284561049445,0.680293797875337,0.659267855657117,0.667978508576994
0.15,0.05,0.45,0.35,0.6972754793138244,0.6863117919781507,0.6562090428559588,0.6679618089056865
0.4,0.1,0.45,0.05,0.6969391187352842,0.6766328018680869,0.6611723841162083,0.6678571496214019
0.15,0.1,0.45,0.3,0.698284561049445,0.6835020850358684,0.6573830232276103,0.6678304833223099
0.15,0.55,0.1,0.2,0.7003027245206862,0.669217511174564,0.6675579194046317,0.6678153031331424
0.15,0.2,0.2,0.45,0.6986209216279852,0.6854773877566863,0.6569512566171027,0.6677825662864811
0.05,0.35,0.2,0.4,0.6986209216279852,0.683818925572871,0.6576422910102115,0.6677635010334388
0.15,0.25,0.45,0.15,0.6986209216279852,0.6790732096472603,0.6596644080141056,0.6677359596839707
0.1,0.05,0.4,0.45,0.6972754793138244,0.6891550110405782,0.6547457682377913,0.667714388470781
0.05,0.15,0.45,0.35,0.6979482004709048,0.685609054215351,0.6562184431684358,0.6677032469385923
0.4,0.4,0.05,0.15,0.7003027245206862,0.6682225620629494,0.6678446847262562,0.6676899765014139
0.25,0.3,0.05,0.4,0.6976118398923646,0.6808496403542006,0.659777334335607,0.6676699839870711
0.35,0.5,0.1,0.05,0.7006390850992263,0.6651750393546795,0.6712347425423709,0.6676636559516224
0.1,0.2,0.45,0.25,0.6992936427850656,0.6810304282849534,0.6583990978062791,0.6676244220660931
0.05,0.4,0.5,0.05,0.6986209216279852,0.6758928582755883,0.6614047042156559,0.6676149617031473
0.05,0.3,0.25,0.4,0.7003027245206862,0.6853723124452277,0.6566292402017406,0.6676149010722622
0.05,0.25,0.4,0.3,0.6996300033636058,0.6829764534120588,0.6574651542485708,0.6676097251285075
0.3,0.45,0.05,0.2,0.6996300033636058,0.669933720963408,0.6665896201578166,0.6676090073486577
0.25,0.45,0.05,0.25,0.6989572822065254,0.6728931859979237,0.6643798691779117,0.6676037581096428
0.1,0.5,0.1,0.3,0.6989572822065254,0.6744956351480098,0.6631132903553097,0.6676016065937842
0.15,0.5,0.1,0.25,0.699966363942146,0.672691200674483,0.6641717807633457,0.6675927896309664
0.15,0.2,0.45,0.2,0.6986209216279852,0.6800910099391938,0.6588076294783569,0.6675743931232965
0.1,0.15,0.45,0.3,0.698284561049445,0.682849988598235,0.6573272378332169,0.6675463261232191
0.45,0.45,0.05,0.05,0.6996300033636058,0.6649685261578006,0.6715700784450384,0.6675415763191389
0.4,0.05,0.05,0.5,0.696602758156744,0.6855199115917798,0.6572597818322766,0.667505820671454
0.25,0.25,0.05,0.45,0.698284561049445,0.683475580683055,0.6581870554996617,0.6675035459756531
0.1,0.1,0.4,0.4,0.6979482004709048,0.6864042368215806,0.655646524565727,0.6675031346072909
0.2,0.2,0.45,0.15,0.698284561049445,0.6788707402244383,0.6593102714864842,0.6674552181254596
0.05,0.35,0.15,0.45,0.6972754793138244,0.684790215058223,0.6569748718215158,0.6674485883934893
0.15,0.15,0.45,0.25,0.6989572822065254,0.6807104115486732,0.6581855783317854,0.6673811966836778
0.05,0.1,0.35,0.5,0.6962663975782039,0.6904597691831584,0.653708485744439,0.667329819208282
0.3,0.5,0.1,0.1,0.7003027245206862,0.6663372223107489,0.669340631435549,0.66731234812967
0.3,0.5,0.05,0.15,0.699966363942146,0.6665340984353747,0.6690674073918332,0.6672441598185918
0.3,0.05,0.5,0.15,0.6976118398923646,0.6788042223832149,0.6589178100172066,0.6671931259423463
0.25,0.1,0.5,0.15,0.6972754793138244,0.6790533934221146,0.6587639951119348,0.6671703261911376
0.35,0.05,0.5,0.1,0.6969391187352842,0.6779333475991804,0.6591857246361564,0.6670411972290677
0.15,0.05,0.4,0.4,0.6962663975782039,0.6863486696295726,0.6549195725206918,0.6670360719260044
0.35,0.5,0.05,0.1,0.6989572822065254,0.6652737300500026,0.6702980184847882,0.6670219907446686
0.2,0.25,0.1,0.45,0.6979482004709048,0.6831409192709847,0.6574019107705034,0.6669923224032481
0.2,0.2,0.1,0.5,0.6972754793138244,0.6858154532127855,0.656402953218807,0.6669785321404522
0.25,0.05,0.5,0.2,0.6972754793138244,0.6801383298258887,0.6578302232671092,0.6669775665380098
0.1,0.4,0.15,0.35,0.6979482004709048,0.6793326565601135,0.6586648637663209,0.6669011126352495
0.1,0.25,0.2,0.45,0.6979482004709048,0.6838607320534663,0.6564472243590382,0.6668876070573097
0.2,0.25,0.5,0.05,0.6976118398923646,0.6750845006848311,0.6607044412229526,0.6668616167055361
0.15,0.55,0.25,0.05,0.7003027245206862,0.6676013261252768,0.6663222922349552,0.6668388375115837
0.05,0.4,0.4,0.15,0.6989572822065254,0.6751862099842108,0.6604958877474598,0.6668223909538125
0.05,0.35,0.5,0.1,0.698284561049445,0.6763712000968392,0.6598649013493381,0.6667960488237545
0.05,0.4,0.45,0.1,0.6996300033636058,0.6748013360302461,0.660736267987168,0.6667922014318368
0.35,0.1,0.05,0.5,0.6969391187352842,0.6851483547112506,0.6566204419458501,0.6667890748757783
0.05,0.3,0.5,0.15,0.6989572822065254,0.67819777782682,0.6588211206785449,0.6667885135124791
0.1,0.1,0.5,0.3,0.6972754793138244,0.6814996407475047,0.6567982501985226,0.6667866329380555
0.15,0.35,0.1,0.4,0.6976118398923646,0.6795123881634137,0.6587071579605264,0.6667548384520511
0.25,0.2,0.5,0.05,0.6962663975782039,0.6754181460808372,0.6602295053069497,0.6667333091203295
0.3,0.55,0.1,0.05,0.6996300033636058,0.6637410439798249,0.6711351510686729,0.6667309028187679
0.2,0.4,0.05,0.35,0.6962663975782039,0.6769152981091919,0.6604152839720963,0.6667295160926321
0.1,0.25,0.45,0.2,0.6986209216279852,0.6789672496109674,0.6581165950852481,0.6666771184164582
0.1,0.3,0.45,0.15,0.6986209216279852,0.6770986814612544,0.6591870648083732,0.6666722057411529
0.2,0.1,0.45,0.25,0.6976118398923646,0.6794535810889358,0.6576894345010988,0.6666589434395931
0.25,0.5,0.05,0.2,0.6979482004709048,0.6681976378438574,0.666143902219037,0.6665812497907722
0.2,0.15,0.15,0.5,0.6962663975782039,0.684853366793611,0.6558605960190864,0.6665310236017327
0.05,0.5,0.2,0.25,0.6996300033636058,0.6735118524549749,0.6614808890380414,0.6665293981495201
0.1,0.55,0.15,0.2,0.7003027245206862,0.668812629912722,0.6649745075804032,0.6664756533853461
0.15,0.2,0.15,0.5,0.6969391187352842,0.6847905392803348,0.6557717951078028,0.6664550591602275
0.35,0.55,0.05,0.05,0.6979482004709048,0.6631119537403686,0.6716362811917013,0.6664307565856452
0.1,0.25,0.15,0.5,0.6972754793138244,0.6855129931996272,0.6553712734982649,0.666420511963631
0.3,0.5,0.15,0.05,0.6989572822065254,0.6643603705186167,0.6691775879306828,0.6663914225575107
0.05,0.55,0.25,0.15,0.7003027245206862,0.669518926972234,0.663908250380151,0.666370021873524
0.15,0.55,0.15,0.15,0.6996300033636058,0.6667143627712334,0.6667517384736722,0.6663677716891278
0.15,0.05,0.5,0.3,0.696602758156744,0.6815791205195024,0.6561151042327917,0.6663644508596044
0.1,0.55,0.25,0.1,0.6996300033636058,0.6681364112957999,0.6649481118761156,0.6663301973948161
0.2,0.1,0.5,0.2,0.6969391187352842,0.6786549075963427,0.657620622967444,0.6663004218572991
0.05,0.3,0.55,0.1,0.6962663975782039,0.6765104378148411,0.6589802152242025,0.6662870921680444
0.2,0.55,0.1,0.15,0.698284561049445,0.6660308866335133,0.6675685084697836,0.6662804950135546
0.3,0.55,0.05,0.1,0.6976118398923646,0.6636774852164433,0.670591110270971,0.6662709448168674
0.2,0.45,0.05,0.3,0.6986209216279852,0.673266146990409,0.6619447911213066,0.6662687704560244
0.05,0.1,0.45,0.4,0.6962663975782039,0.6860875689390218,0.6539051815400043,0.666234868102862
0.1,0.15,0.25,0.5,0.6962663975782039,0.6863377393937536,0.6542321639543673,0.6662131944829404
0.05,0.5,0.15,0.3,0.698284561049445,0.6735119911423846,0.661117230562781,0.6661876963008383
0.05,0.15,0.4,0.4,0.6972754793138244,0.6848651397541325,0.6544687466544086,0.6661707398045207
0.1,0.35,0.4,0.15,0.6976118398923646,0.6753374157043777,0.6593087095236645,0.6661504658627528
0.1,0.35,0.5,0.05,0.6969391187352842,0.6740750819222464,0.6601831202250332,0.6661432377779932
0.05,0.05,0.4,0.5,0.6949209552640431,0.690648798485497,0.6519457630911504,0.6661429952534765
0.25,0.5,0.15,0.1,0.698284561049445,0.6655774051391539,0.6672702789717173,0.6661214278109426
0.3,0.15,0.5,0.05,0.6952573158425832,0.6751216125540843,0.6593925444359472,0.6661102699688103
0.05,0.35,0.25,0.35,0.6996300033636058,0.6808049632123706,0.6565219320135474,0.6660854858871829
0.05,0.2,0.3,0.45,0.696602758156744,0.6854478772748376,0.6542456551545555,0.6660746941290787
0.25,0.1,0.15,0.5,0.6952573158425832,0.6849288647501256,0.6550236351480839,0.6660318123493731
0.05,0.35,0.55,0.05,0.696602758156744,0.6752832371420987,0.6592958550972856,0.6660254677955918
0.15,0.25,0.5,0.1,0.696602758156744,0.6754423234290634,0.6591128222147905,0.6660196230023955
0.3,0.15,0.05,0.5,0.6962663975782039,0.6848257117795354,0.6554811606890703,0.6660148037818939
0.05,0.35,0.45,0.15,0.6989572822065254,0.6759476269262119,0.6587826240240064,0.6659752225489763
0.1,0.2,0.2,0.5,0.6969391187352842,0.6848338808807581,0.654718907472577,0.6659683813486629
0.1,0.05,0.5,0.35,0.6945845946855028,0.6838626138665901,0.6543853970963934,0.6659668524010638
0.15,0.15,0.6,0.1,0.6952573158425832,0.6768826649183803,0.6580584226944657,0.6658822796897252
0.15,0.1,0.5,0.25,0.6969391187352842,0.6791508409646699,0.6566656432079345,0.6658739629100402
0.25,0.55,0.15,0.05,0.6976118398923646,0.6631893861261237,0.669478518066523,0.6658267472722147
0.05,0.05,0.45,0.45,0.6952573158425832,0.6871620576039805,0.6528294023921135,0.6658167221899368
0.1,0.4,0.1,0.4,0.6955936764211235,0.6784692048964498,0.657787894355681,0.6657958388207762
0.2,0.05,0.5,0.25,0.6962663975782039,0.6799329119009676,0.6560979872058192,0.6657876878378758
0.05,0.2,0.25,0.5,0.6969391187352842,0.6854918408926501,0.6540836584738616,0.6657734562338607
0.05,0.15,0.3,0.5,0.696602758156744,0.6864206479287309,0.6534140037083189,0.6657359282547708
0.1,0.45,0.1,0.35,0.6972754793138244,0.6755746358478995,0.6594274103308584,0.6657334783504645
0.4,0.05,0.5,0.05,0.6952573158425832,0.6752878419745822,0.6585954704694205,0.6656837683580981
0.1,0.55,0.2,0.15,0.6992936427850656,0.6674827438250442,0.6644745662100497,0.6656791024036373
0.05,0.3,0.45,0.2,0.6986209216279852,0.677583183697875,0.657340729033405,0.66567060082918
0.3,0.1,0.5,0.1,0.6955936764211235,0.6758934096152813,0.6580755397214382,0.6656012209599758
0.15,0.15,0.2,0.5,0.6959300369996636,0.6841674709752938,0.6544747797709227,0.66558513350749
0.15,0.25,0.1,0.5,0.6959300369996636,0.6833864823836944,0.6553909695278494,0.6655498636600694
0.25,0.55,0.1,0.1,0.6979482004709048,0.6635892911206878,0.668817970265413,0.6655454936888278
0.25,0.5,0.2,0.05,0.6989572822065254,0.6657892165899946,0.6656894505259695,0.6655269722926133
0.05,0.1,0.3,0.55,0.6955936764211235,0.6880975246077051,0.6524018483044788,0.6654957102811305
0.1,0.05,0.3,0.55,0.6942482341069627,0.6884496085605744,0.6520848181814585,0.6654829365750576
0.1,0.05,0.45,0.4,0.6952573158425832,0.6855591564097638,0.6530258048396347,0.665480730948846
0.2,0.15,0.5,0.15,0.696602758156744,0.6764525599649864,0.6576459217698387,0.6654764658321537
0.05,0.3,0.2,0.45,0.696602758156744,0.6821062806343654,0.6552388382205592,0.6654648861455756
0.2,0.3,0.05,0.45,0.6962663975782039,0.6796644908556494,0.657165671496227,0.6654572156004619
0.1,0.55,0.1,0.25,0.698284561049445,0.669113328917284,0.663044478821655,0.6654337871083674
0.1,0.15,0.5,0.25,0.696602758156744,0.6782546875115916,0.6564733316481244,0.6654245150308672
0.05,0.05,0.5,0.4,0.6949209552640431,0.685166643611048,0.6530086878126623,0.6653788194514079
0.25,0.2,0.05,0.5,0.6959300369996636,0.6836105276267175,0.6552330637348666,0.6653618430357875
0.15,0.25,0.55,0.05,0.6952573158425832,0.6752375616704884,0.6581432543532001,0.6653053519902657
0.25,0.15,0.1,0.5,0.6959300369996636,0.6845387498220618,0.6545381101669292,0.6652714791614768
0.05,0.1,0.5,0.35,0.6945845946855028,0.6820574511297474,0.6541850754740435,0.665234848514428
0.2,0.35,0.05,0.4,0.6955936764211235,0.6773157898313396,0.65804370802438,0.6651904068014208
0.05,0.3,0.15,0.5,0.6962663975782039,0.6847782832648718,0.6538605669740085,0.6651439619335795
0.2,0.25,0.05,0.5,0.6962663975782039,0.6823168951666643,0.6555447844331209,0.6651041117956562
0.05,0.1,0.4,0.45,0.6949209552640431,0.684890173025778,0.6528795349359763,0.665087299409006
0.15,0.05,0.25,0.55,0.6942482341069627,0.6868935153023032,0.6524042555942084,0.6650751278131162
0.15,0.6,0.15,0.1,0.6976118398923646,0.6627702672492652,0.6685659541363808,0.6650509652119717
0.05,0.15,0.5,0.3,0.6959300369996636,0.6787474798920554,0.6555898640600436,0.6650478724276812
0.1,0.3,0.55,0.05,0.6955936764211235,0.674010233385379,0.658476182966138,0.6650441458364735
0.05,0.55,0.2,0.2,0.698284561049445,0.6689223474086837,0.6620725036703348,0.6650306276857013
0.2,0.6,0.15,0.05,0.6969391187352842,0.6617076818407517,0.6696655202015672,0.6650167777884691
0.2,0.5,0.05,0.25,0.6969391187352842,0.669634792942112,0.6622113154903193,0.6649887430165028
0.35,0.1,0.5,0.05,0.6942482341069627,0.6744974992307822,0.6579588312207679,0.6649690383225761
0.15,0.45,0.05,0.35,0.6955936764211235,0.673006800840346,0.660030660852476,0.6649187629183354
0.3,0.1,0.1,0.5,0.6955936764211235,0.6836435397602576,0.6543630873469739,0.664917423448455
0.2,0.55,0.2,0.05,0.6986209216279852,0.6640310341150067,0.666188173359268,0.6648754676371353
0.05,0.6,0.3,0.05,0.696602758156744,0.66564366037014,0.6641178208954363,0.6647989257765801
0.1,0.6,0.1,0.2,0.6976118398923646,0.6653554344553911,0.6653163416605115,0.6647905997152771
0.15,0.15,0.5,0.2,0.6962663975782039,0.67666586483703,0.6563792213120749,0.6647766582446281
0.35,0.05,0.55,0.05,0.6945845946855028,0.674888213084465,0.6573540688140512,0.6647401732771732
0.05,0.45,0.15,0.35,0.6959300369996636,0.6759730670074087,0.6571912636466659,0.6647217553088439
0.15,0.55,0.2,0.1,0.6979482004709048,0.6649342737658483,0.6649506908787275,0.6647180749162942
0.1,0.1,0.25,0.55,0.6942482341069627,0.685682752322734,0.6524042555942084,0.6646787163171226
0.2,0.1,0.55,0.15,0.6952573158425832,0.6764747674896067,0.6563314960579418,0.6646782423631743
0.1,0.25,0.6,0.05,0.693239152371342,0.6751525738504682,0.6571006624350818,0.6646679149547692
0.3,0.1,0.55,0.05,0.6949209552640431,0.6751482054752186,0.657034459688419,0.6645882398780278
0.15,0.05,0.55,0.25,0.6945845946855028,0.6788812983299083,0.6548339873858293,0.6645815261565235
0.4,0.5,0.05,0.05,0.6969391187352842,0.6613496446593052,0.6694133323596526,0.6645097164808613
0.05,0.4,0.15,0.4,0.6945845946855028,0.6782479484564266,0.6556843546620764,0.664495522408342
0.1,0.35,0.1,0.45,0.6942482341069627,0.6795109459183346,0.6555938701528113,0.6644865336954404
0.25,0.05,0.55,0.15,0.6939118735284224,0.6764370720628188,0.6559335534510158,0.6644408259825789
0.1,0.2,0.5,0.2,0.696602758156744,0.6764635624127467,0.6560171963570753,0.6644391610150325
0.1,0.3,0.1,0.5,0.6939118735284224,0.6821486575527633,0.6543735046992434,0.6644227414544452
0.2,0.2,0.55,0.05,0.6939118735284224,0.6746248382578651,0.6571139819223873,0.6644150254589851
0.1,0.25,0.55,0.1,0.6945845946855028,0.6749091082657978,0.6568806447831474,0.6643907346363054
0.2,0.05,0.55,0.2,0.6945845946855028,0.6779676463261306,0.654991893178812,0.6643372941672674
0.15,0.2,0.55,0.1,0.6942482341069627,0.6751726480449346,0.6566074207394315,0.6643146452684279
0.15,0.2,0.5,0.15,0.6959300369996636,0.6757188471366963,0.6561869097522647,0.6643013472593029
0.25,0.1,0.6,0.05,0.6942482341069627,0.6750051415367397,0.6567268298778757,0.6642778375516187
0.2,0.15,0.1,0.55,0.6935755129498823,0.6849230717245265,0.653068307586941,0.6642682665032402
0.3,0.05,0.55,0.1,0.6942482341069627,0.6753146095130622,0.6563301058080047,0.664245634602096
0.05,0.25,0.6,0.1,0.693239152371342,0.6751842767108512,0.6564654134363664,0.664235399908939
0.05,0.3,0.6,0.05,0.6935755129498823,0.6744246220055227,0.6567386374800823,0.6641308000046107
0.15,0.2,0.6,0.05,0.6925664312142616,0.6745422287834104,0.6565966301770173,0.664109195295491
0.05,0.2,0.55,0.2,0.6952573158425832,0.6757112094111971,0.6557386628885936,0.6640049511493586
0.05,0.05,0.35,0.55,0.6925664312142616,0.6881333974058691,0.6500025364802582,0.6639835225657069
0.1,0.25,0.5,0.15,0.696602758156744,0.675065403632547,0.6561193167556646,0.6639641150060359
0.05,0.15,0.25,0.55,0.6939118735284224,0.6850615237751039,0.6515939837755378,0.6639630689354661
0.25,0.6,0.05,0.1,0.6959300369996636,0.6611821668985913,0.6686148681431886,0.6639489379799843
0.2,0.1,0.6,0.1,0.6935755129498823,0.6751982544899429,0.6559242747737006,0.6639135882332852
0.05,0.25,0.2,0.5,0.6955936764211235,0.6824247099187769,0.6529137689899212,0.6639088787103689
0.2,0.55,0.15,0.1,0.696602758156744,0.6627005416553944,0.665809876704206,0.6638656373524479
0.05,0.25,0.5,0.2,0.6955936764211235,0.6761308397305148,0.655239940055295,0.6638076449104955
0.1,0.1,0.55,0.25,0.6952573158425832,0.6766868614125826,0.6547836831290842,0.6637538167991442
0.2,0.05,0.2,0.55,0.6925664312142616,0.685536841337517,0.6513363648736955,0.6637416985157395
0.05,0.55,0.15,0.25,0.6972754793138244,0.6679801127148051,0.6607964029000939,0.6637396677496166
0.1,0.25,0.1,0.55,0.6935755129498823,0.6831638667843303,0.6531492200708467,0.663737921187028
0.2,0.6,0.1,0.1,0.696602758156744,0.6613087397593322,0.6677674899199169,0.6637332399343534
0.2,0.2,0.5,0.1,0.6952573158425832,0.6735759898553094,0.6565954414243425,0.6637236982152438
0.2,0.15,0.55,0.1,0.6939118735284224,0.673938160396715,0.656235995471955,0.6636527998999326
0.25,0.1,0.55,0.1,0.6942482341069627,0.6748446241128013,0.6556563601547507,0.6636155983755478
0.05,0.55,0.1,0.3,0.6955936764211235,0.6691461149332225,0.6597748471837769,0.6634412470606827
0.25,0.15,0.5,0.1,0.6939118735284224,0.6733620632068477,0.6562187067321001,0.6634230972982518
0.05,0.05,0.55,0.35,0.6929027917928019,0.6801513948552049,0.6524225245336372,0.6634134245267018
0.15,0.4,0.05,0.4,0.6942482341069627,0.6751983468968809,0.6563618978549972,0.6633651911908108
0.15,0.35,0.05,0.45,0.6939118735284224,0.6766598650577644,0.6557940701399994,0.663344397574446
0.05,0.15,0.55,0.25,0.6939118735284224,0.6761608866935251,0.6543684517823033,0.6633373788303255
0.25,0.05,0.15,0.55,0.6922300706357215,0.6841258902537319,0.6515962694301056,0.663333659611955
0.1,0.2,0.6,0.1,0.6929027917928019,0.674466328754143,0.6554972358247133,0.6633287284535667
0.25,0.6,0.1,0.05,0.6952573158425832,0.6596134057803096,0.6688576556726263,0.663326027460069
0.05,0.25,0.55,0.15,0.6939118735284224,0.6740406513598707,0.6556643702172905,0.6632859584082915
0.05,0.2,0.5,0.25,0.6949209552640431,0.6759531098605543,0.6543988882965814,0.6632402910756893
0.25,0.15,0.55,0.05,0.6935755129498823,0.6730519270323231,0.6561458043107342,0.6632261974251711
0.1,0.15,0.6,0.15,0.6922300706357215,0.6753551297777711,0.6546907615457094,0.6632156224646395
0.1,0.15,0.55,0.2,0.6945845946855028,0.6758118406053242,0.6544799724933695,0.6632034665874575
0.15,0.15,0.15,0.55,0.6929027917928019,0.6845815976065326,0.6512937773314458,0.6631531561368615
0.15,0.2,0.1,0.55,0.6935755129498823,0.6839842990575074,0.651819017504194,0.6631523272471874
0.25,0.55,0.05,0.15,0.6955936764211235,0.6619636526540602,0.665467547778791,0.6630626890570943
0.3,0.05,0.6,0.05,0.6929027917928019,0.6735509373372395,0.6554972358247133,0.6630136447628511
0.1,0.2,0.65,0.05,0.6918937100571813,0.6736521783593641,0.6553764364363317,0.6629955665633985
0.25,0.05,0.6,0.1,0.6925664312142616,0.673940952255443,0.655044898073331,0.6629117132371403
0.3,0.6,0.05,0.05,0.6945845946855028,0.6590688642559294,0.6689967107629345,0.6629105905014803
0.05,0.1,0.55,0.3,0.693239152371342,0.6764819421786578,0.6534889033690512,0.6628994989793205
0.1,0.05,0.55,0.3,0.693239152371342,0.6777927244240998,0.6528112385409687,0.6628788719435537
0.05,0.2,0.6,0.15,0.6925664312142616,0.67500820726567,0.6544520649039829,0.6628659364917451
0.15,0.6,0.1,0.15,0.6962663975782039,0.6616304728257247,0.6652514993794059,0.6628332841613157
0.05,0.6,0.25,0.1,0.6969391187352842,0.6629400775186528,0.6627065341319953,0.6626491880959645
0.15,0.1,0.2,0.55,0.6925664312142616,0.68360557901069,0.6506838271351252,0.6626404283228368
0.15,0.3,0.05,0.5,0.6929027917928019,0.6785444868260573,0.6535499133932671,0.6625327095425442
0.3,0.05,0.1,0.55,0.6922300706357215,0.6827213395613971,0.6513613703280459,0.6625198752188317
0.2,0.05,0.6,0.15,0.6925664312142616,0.6742490744651927,0.6541111262285052,0.6624561496386598
0.15,0.5,0.05,0.3,0.6942482341069627,0.6682037407948237,0.6590995896454239,0.6624435177854522
0.05,0.05,0.6,0.3,0.6925664312142616,0.6775404506795627,0.6522435825388534,0.6624035766454727
0.2,0.1,0.15,0.55,0.6922300706357215,0.6829598630109223,0.6508455304677747,0.6623655367637842
0.15,0.1,0.6,0.15,0.6918937100571813,0.6747322170586689,0.6537052951942013,0.6623452621154173
0.05,0.6,0.15,0.2,0.6962663975782039,0.6638736142253155,0.6616015370068811,0.6623307118308496
0.15,0.1,0.55,0.2,0.693239152371342,0.6752970402154,0.6533870763185061,0.6623201602889289
0.05,0.25,0.65,0.05,0.6915573494786411,0.6734885073598538,0.6544506746540457,0.6623179563197541
0.1,0.1,0.6,0.2,0.6925664312142616,0.67501351312607,0.6534546693151062,0.6622836650216045
0.1,0.05,0.6,0.25,0.6922300706357215,0.6757918128349231,0.6529041303399634,0.6622552567488232
0.25,0.1,0.1,0.55,0.6918937100571813,0.6827856676403965,0.6509899450605694,0.6622145342547572
0.15,0.15,0.55,0.15,0.693239152371342,0.673254019508425,0.6541629423703493,0.6620837840017736
0.05,0.15,0.6,0.2,0.6922300706357215,0.6747230644129764,0.6533220623245182,0.6620793697402828
0.05,0.1,0.6,0.25,0.6918937100571813,0.6754316868643776,0.6527330266948369,0.6620085312741769
